Metric,Value,Timestamp,Epoch
NumTrajs,50.0,0,1
NumTimesteps,1936.0,0,1
MaxRew,-5.571540378572138,0,1
MeanRew_lower,11.43967343735547,0,1
MeanRew_upper,-19.04893505541527,0,1
MeanSlowdown,3.709375,0,1
MeanLen+,38.72,0,1
MeanLen-,7.496772638942707,0,1
MeanEntropy,2.771798610687256,0,1
NumTrajs,50.0,0,2
NumTimesteps,1879.0,0,2
MaxRew,-2.7217224350292257,0,2
MeanRew_lower,9.974994832808346,0,2
MeanRew_upper,-15.330714368023095,0,2
MeanSlowdown,3.365625,0,2
MeanLen+,37.58,0,2
MeanLen-,7.283103733985945,0,2
MeanEntropy,2.7508959770202637,0,2
NumTrajs,50.0,0,3
NumTimesteps,1972.0,0,3
MaxRew,-3.035748610233162,0,3
MeanRew_lower,11.9127102432734,0,3
MeanRew_upper,-19.001526811992,0,3
MeanSlowdown,3.65,0,3
MeanLen+,39.44,0,3
MeanLen-,7.491755468513372,0,3
MeanEntropy,2.7360904216766357,0,3
NumTrajs,50.0,0,4
NumTimesteps,1965.0,0,4
MaxRew,-3.970914033026079,0,4
MeanRew_lower,9.268088703245908,0,4
MeanRew_upper,-13.694431596333855,0,4
MeanSlowdown,3.465625,0,4
MeanLen+,39.3,0,4
MeanLen-,8.814193099768124,0,4
MeanEntropy,2.654592990875244,0,4
NumTrajs,50.0,0,5
NumTimesteps,2022.0,0,5
MaxRew,-5.021646621624233,0,5
MeanRew_lower,8.740076669166116,0,5
MeanRew_upper,-15.037494771226436,0,5
MeanSlowdown,3.09375,0,5
MeanLen+,40.44,0,5
MeanLen-,10.235545906301237,0,5
MeanEntropy,2.6668765544891357,0,5
NumTrajs,50.0,0,6
NumTimesteps,2174.0,0,6
MaxRew,-6.002466433317733,0,6
MeanRew_lower,6.185239995907778,0,6
MeanRew_upper,-12.372298251996405,0,6
MeanSlowdown,3.446875,0,6
MeanLen+,43.48,0,6
MeanLen-,14.234099901293373,0,6
MeanEntropy,2.4634342193603516,0,6
NumTrajs,50.0,0,7
NumTimesteps,2066.0,0,7
MaxRew,-1.2693771734428494,0,7
MeanRew_lower,8.881632074500114,0,7
MeanRew_upper,-11.046144303549413,0,7
MeanSlowdown,3.7375,0,7
MeanLen+,41.32,0,7
MeanLen-,12.134974248015526,0,7
MeanEntropy,2.548715353012085,0,7
NumTrajs,50.0,0,8
NumTimesteps,2054.0,0,8
MaxRew,-0.6778249930434507,0,8
MeanRew_lower,9.111350600847517,0,8
MeanRew_upper,-11.16307632256098,0,8
MeanSlowdown,3.65,0,8
MeanLen+,41.08,0,8
MeanLen-,12.02969658802748,0,8
MeanEntropy,2.5566904544830322,0,8
NumTrajs,50.0,0,9
NumTimesteps,2063.0,0,9
MaxRew,-0.5856269906329263,0,9
MeanRew_lower,6.442840785298783,0,9
MeanRew_upper,-10.689131702014835,0,9
MeanSlowdown,2.875,0,9
MeanLen+,41.26,0,9
MeanLen-,9.836279784552694,0,9
MeanEntropy,2.6036174297332764,0,9
NumTrajs,50.0,0,10
NumTimesteps,1957.0,0,10
MaxRew,0.1996744403976276,0,10
MeanRew_lower,8.684694240585628,0,10
MeanRew_upper,-11.076436650323638,0,10
MeanSlowdown,3.309375,0,10
MeanLen+,39.14,0,10
MeanLen-,9.123617703520901,0,10
MeanEntropy,2.5880837440490723,0,10
NumTrajs,50.0,0,11
NumTimesteps,2086.0,0,11
MaxRew,-0.44282433771556295,0,11
MeanRew_lower,7.790591772356104,0,11
MeanRew_upper,-7.977818268802526,0,11
MeanSlowdown,3.090625,0,11
MeanLen+,41.72,0,11
MeanLen-,9.310295376624738,0,11
MeanEntropy,2.5534305572509766,0,11
NumTrajs,50.0,0,12
NumTimesteps,2132.0,0,12
MaxRew,-1.7945877924545228,0,12
MeanRew_lower,6.867678122315921,0,12
MeanRew_upper,-10.789449950405208,0,12
MeanSlowdown,3.278125,0,12
MeanLen+,42.64,0,12
MeanLen-,12.743249193200295,0,12
MeanEntropy,2.494629383087158,0,12
NumTrajs,50.0,0,13
NumTimesteps,2140.0,0,13
MaxRew,-0.1294283405851253,0,13
MeanRew_lower,7.255652487679656,0,13
MeanRew_upper,-9.152503657824779,0,13
MeanSlowdown,3.084375,0,13
MeanLen+,42.8,0,13
MeanLen-,14.259032225224823,0,13
MeanEntropy,2.39479923248291,0,13
NumTrajs,50.0,0,14
NumTimesteps,2148.0,0,14
MaxRew,0.31071620998221705,0,14
MeanRew_lower,7.948826694152362,0,14
MeanRew_upper,-7.781128294677707,0,14
MeanSlowdown,3.08125,0,14
MeanLen+,42.96,0,14
MeanLen-,18.216432142436673,0,14
MeanEntropy,2.4442367553710938,0,14
NumTrajs,50.0,0,15
NumTimesteps,2448.0,0,15
MaxRew,-0.3566179023822144,0,15
MeanRew_lower,8.757526787398367,0,15
MeanRew_upper,-7.245856713889768,0,15
MeanSlowdown,3.6375,0,15
MeanLen+,48.96,0,15
MeanLen-,26.0468500974686,0,15
MeanEntropy,2.217463254928589,0,15
NumTrajs,50.0,0,16
NumTimesteps,2202.0,0,16
MaxRew,-0.49219205807606736,0,16
MeanRew_lower,6.487004915479114,0,16
MeanRew_upper,-7.9764491459651845,0,16
MeanSlowdown,3.15625,0,16
MeanLen+,44.04,0,16
MeanLen-,20.880574704734546,0,16
MeanEntropy,2.13382625579834,0,16
NumTrajs,50.0,0,17
NumTimesteps,2344.0,0,17
MaxRew,0.41375262696577125,0,17
MeanRew_lower,7.585561672962458,0,17
MeanRew_upper,-6.690363877104909,0,17
MeanSlowdown,3.390625,0,17
MeanLen+,46.88,0,17
MeanLen-,27.371254994976027,0,17
MeanEntropy,2.1435694694519043,0,17
NumTrajs,50.0,0,18
NumTimesteps,2049.0,0,18
MaxRew,0.9511849042140733,0,18
MeanRew_lower,6.695569785872609,0,18
MeanRew_upper,-6.7178365029357625,0,18
MeanSlowdown,3.140625,0,18
MeanLen+,40.98,0,18
MeanLen-,19.889182989756012,0,18
MeanEntropy,2.2685327529907227,0,18
NumTrajs,50.0,0,19
NumTimesteps,2609.0,0,19
MaxRew,0.9081801856331589,0,19
MeanRew_lower,7.578990532316308,0,19
MeanRew_upper,-8.00901307181141,0,19
MeanSlowdown,3.74375,0,19
MeanLen+,52.18,0,19
MeanLen-,38.551103745547934,0,19
MeanEntropy,1.9289588928222656,0,19
NumTrajs,50.0,0,20
NumTimesteps,2285.0,0,20
MaxRew,0.9456955764334986,0,20
MeanRew_lower,6.987193793480144,0,20
MeanRew_upper,-8.071830230618314,0,20
MeanSlowdown,3.40625,0,20
MeanLen+,45.7,0,20
MeanLen-,25.459968578142433,0,20
MeanEntropy,2.03271484375,0,20
NumTrajs,50.0,0,21
NumTimesteps,2341.0,0,21
MaxRew,2.202035278896496,0,21
MeanRew_lower,7.072774807455536,0,21
MeanRew_upper,-5.648922840056961,0,21
MeanSlowdown,3.15,0,21
MeanLen+,46.82,0,21
MeanLen-,21.298535160897803,0,21
MeanEntropy,2.1417856216430664,0,21
NumTrajs,50.0,0,22
NumTimesteps,2191.0,0,22
MaxRew,2.235270614590383,0,22
MeanRew_lower,8.599640440736453,0,22
MeanRew_upper,-5.824761267033081,0,22
MeanSlowdown,3.165625,0,22
MeanLen+,43.82,0,22
MeanLen-,20.045637929484812,0,22
MeanEntropy,2.1054131984710693,0,22
NumTrajs,50.0,0,23
NumTimesteps,2338.0,0,23
MaxRew,-0.6207032403344117,0,23
MeanRew_lower,6.106015136369251,0,23
MeanRew_upper,-7.424889391610665,0,23
MeanSlowdown,3.596875,0,23
MeanLen+,46.76,0,23
MeanLen-,22.074020929590514,0,23
MeanEntropy,2.119835615158081,0,23
NumTrajs,50.0,0,24
NumTimesteps,2294.0,0,24
MaxRew,1.3996845841491552,0,24
MeanRew_lower,7.159040287940151,0,24
MeanRew_upper,-7.53664519944208,0,24
MeanSlowdown,3.00625,0,24
MeanLen+,45.88,0,24
MeanLen-,23.342356350634358,0,24
MeanEntropy,2.11323618888855,0,24
NumTrajs,50.0,0,25
NumTimesteps,2274.0,0,25
MaxRew,0.9376185914888481,0,25
MeanRew_lower,8.31549614490836,0,25
MeanRew_upper,-7.6957399329320575,0,25
MeanSlowdown,3.2,0,25
MeanLen+,45.48,0,25
MeanLen-,17.50798674890977,0,25
MeanEntropy,1.9328750371932983,0,25
NumTrajs,50.0,0,26
NumTimesteps,2112.0,0,26
MaxRew,1.529169181720709,0,26
MeanRew_lower,7.5674267430398245,0,26
MeanRew_upper,-6.928680391316236,0,26
MeanSlowdown,3.46875,0,26
MeanLen+,42.24,0,26
MeanLen-,14.176826161027721,0,26
MeanEntropy,2.072624444961548,0,26
NumTrajs,50.0,0,27
NumTimesteps,2192.0,0,27
MaxRew,1.1628420546788252,0,27
MeanRew_lower,7.795362339131051,0,27
MeanRew_upper,-4.372801698942754,0,27
MeanSlowdown,3.284375,0,27
MeanLen+,43.84,0,27
MeanLen-,17.510408333331352,0,27
MeanEntropy,1.9236305952072144,0,27
NumTrajs,50.0,0,28
NumTimesteps,2573.0,0,28
MaxRew,1.8869502579193749,0,28
MeanRew_lower,7.201501838329913,0,28
MeanRew_upper,-6.076953636487604,0,28
MeanSlowdown,3.134375,0,28
MeanLen+,51.46,0,28
MeanLen-,34.39081854216325,0,28
MeanEntropy,1.71356999874115,0,28
NumTrajs,50.0,0,29
NumTimesteps,2452.0,0,29
MaxRew,2.2202403203386862,0,29
MeanRew_lower,8.46846780395867,0,29
MeanRew_upper,-4.8637357659260125,0,29
MeanSlowdown,2.896875,0,29
MeanLen+,49.04,0,29
MeanLen-,34.626556282714574,0,29
MeanEntropy,1.7234052419662476,0,29
NumTrajs,50.0,0,30
NumTimesteps,4611.0,0,30
MaxRew,-0.21904900388498466,0,30
MeanRew_lower,8.341350576832456,0,30
MeanRew_upper,-5.7391847742240945,0,30
MeanSlowdown,4.2,0,30
MeanLen+,92.22,0,30
MeanLen-,211.1473693892491,0,30
MeanEntropy,1.0172581672668457,0,30
NumTrajs,50.0,0,31
